,VC,Size,Internal Weight,External Weight,Quality,P-value,Min Dist,Max Dist,Total Dist,Below Thres,Taxon Prediction Score,Avg Dist,Genera,Families,Orders,Members
506,VC_507_0,38,10207.76512143153,5006.07271716239,0.6709526701761495,2.7959228509456775e-260,0.0,2.6457513110645907,703,703,1.0,0.9052832248191275,1,1,1,"contigs_cluasted100000230;size=1,contigs_cluasted100000259;size=1,contigs_cluasted100000264;size=1,contigs_cluasted100000270;size=3,contigs_cluasted100000283;size=1,contigs_cluasted100000295;size=1,contigs_cluasted100000403;size=1,contigs_cluasted4016;size=3,contigs_cluasted4591;size=4,contigs_cluasted5187;size=4,contigs_cluasted5277;size=1,contigs_cluasted5486;size=7,contigs_cluasted5510;size=7,contigs_cluasted5544;size=9,contigs_cluasted5545;size=8,contigs_cluasted5614;size=2,contigs_cluasted5617;size=5,contigs_cluasted5632;size=1,contigs_cluasted5654;size=6,contigs_cluasted5675;size=1,contigs_cluasted5676;size=2,contigs_cluasted5680;size=3,contigs_cluasted5682;size=1,contigs_cluasted5739;size=1,contigs_cluasted5741;size=5,contigs_cluasted5747;size=8,contigs_cluasted5776;size=4,contigs_cluasted5797;size=2,contigs_cluasted5799;size=5,contigs_cluasted5892;size=1,contigs_cluasted6062;size=1,contigs_cluasted6147;size=1,contigs_cluasted7010;size=2,contigs_cluasted8022;size=2,contigs_cluasted8192;size=1,contigs_cluasted8485;size=3,contigs_cluasted8591;size=1,contigs_cluasted8773;size=1"
507,VC_509_0,8,154.95457389438977,1294.371081159044,0.10691494582608274,0.0005192462025061875,0.0,2.449489742783178,28,28,1.0,0.8190989684650624,1,1,1,"contigs_cluasted100000782;size=1,contigs_cluasted7636;size=1,contigs_cluasted8113;size=2,contigs_cluasted8418;size=2,contigs_cluasted8806;size=2,contigs_cluasted8823;size=1,contigs_cluasted8837;size=1,contigs_cluasted8851;size=1"
508,VC_510_0,4,35.68143651545912,729.276792075029,0.0466449476348607,9.534462081892158e-05,0.0,1.4142135623730951,6,6,1.0,0.7071067811865476,1,1,1,"contigs_cluasted8152;size=1,contigs_cluasted8346;size=1,contigs_cluasted8678;size=3,contigs_cluasted8680;size=1"
509,VC_511_0,7,196.13092884607883,1097.6257143479274,0.1515980071506136,0.004026886888211222,4.0,7.14142842854285,21,21,1.0,5.849203146837654,1,1,1,"contigs_cluasted10000059;size=1,contigs_cluasted1356;size=3,contigs_cluasted1704;size=1,contigs_cluasted2339;size=1,contigs_cluasted2392;size=1,contigs_cluasted517;size=1,contigs_cluasted748;size=1"
510,VC_512_0,11,1320.8634583591743,801.8913197971601,0.6222402474139652,3.0720598349640986e-19,2.449489742783178,6.557438524302,55,55,1.0,5.169274063016251,1,1,1,"contigs_cluasted100000100;size=2,contigs_cluasted2324;size=6,contigs_cluasted2572;size=1,contigs_cluasted2597;size=3,contigs_cluasted3112;size=2,contigs_cluasted3196;size=2,contigs_cluasted3198;size=2,contigs_cluasted3375;size=1,contigs_cluasted3395;size=5,contigs_cluasted761;size=2,contigs_cluasted956;size=1"
511,VC_513_0,9,685.5559753300427,125.58237974340358,0.8451776087791675,1.3247550163672792e-11,0.0,1.7320508075688772,36,36,1.0,0.5175429373383484,1,1,1,"contigs_cluasted100000258;size=1,contigs_cluasted5765;size=1,contigs_cluasted6044;size=3,contigs_cluasted6271;size=6,contigs_cluasted6313;size=1,contigs_cluasted6314;size=1,contigs_cluasted6318;size=1,contigs_cluasted8231;size=4,contigs_cluasted8306;size=1"
512,VC_514_0,4,121.37105356842784,46.12441527516252,0.7246229071531831,0.04374016696259858,1.0,4.898979485566356,6,6,1.0,3.5135147816393695,1,1,1,"contigs_cluasted2775;size=1,contigs_cluasted3128;size=1,contigs_cluasted3922;size=1,contigs_cluasted4073;size=1"
513,VC_516_0,2,48.79468468708772,0,1.0,0.0,2.6457513110645907,2.6457513110645907,1,1,1.0,2.6457513110645907,1,1,1,"contigs_cluasted100000104;size=1,contigs_cluasted3004;size=1"
514,VC_517_0,4,12.301534004941164,42.56785373165408,0.22419666980786507,0.06148850444596604,0.0,0.0,6,6,1.0,0.0,1,1,1,"contigs_cluasted10073;size=1,contigs_cluasted8637;size=2,contigs_cluasted9342;size=1,contigs_cluasted9949;size=1"
515,VC_518_0,7,132.66027754035758,76.53163780850689,0.6341558531032289,1.5272472780125514e-11,0.0,0.0,21,21,1.0,0.0,1,1,1,"contigs_cluasted1000001065;size=1,contigs_cluasted8482;size=6,contigs_cluasted8518;size=1,contigs_cluasted8561;size=3,contigs_cluasted8586;size=2,contigs_cluasted9023;size=1,contigs_cluasted9678;size=1"
516,VC_519_0,3,4.807454866267245,25.655287375001873,0.15781425152704703,0.3305114743800128,0.0,0.0,3,3,1.0,0.0,1,1,1,"contigs_cluasted10198;size=1,contigs_cluasted9423;size=1,contigs_cluasted9729;size=1"
517,VC_51_0,2,300.0,4201.938035924111,0.06663796738340028,0.047002302015535305,3.0,3.0,1,1,1.0,3.0,1,1,1,"Pseudomonas~phage~vB_PsyM_KIL1,Pseudomonas~phage~vB_PsyM_KIL4"
518,VC_521_0,2,61.129227882272225,15.396302888915752,0.7988082835393742,0.14442218317324246,3.1622776601683795,3.1622776601683795,1,1,1.0,3.1622776601683795,1,1,1,"contigs_cluasted1094;size=1,contigs_cluasted1249;size=1"
519,VC_522_0,1,0,14.631340241014811,0.0,0.0,0,0,1,1,1,0,1,1,1,contigs_cluasted1655;size=2
520,VC_523_0,1,0,280.91449107027205,0.0,0.0,0,0,1,1,1,0,1,1,1,contigs_cluasted777;size=1
521,VC_524_0,23,4053.9109310950344,3336.3154865960278,0.5485503017053167,3.856074098216301e-71,0.0,4.795831523312719,253,253,1.0,3.5410492674904783,1,1,1,"contigs_cluasted100000110;size=1,contigs_cluasted2293;size=1,contigs_cluasted2329;size=1,contigs_cluasted2372;size=1,contigs_cluasted2375;size=1,contigs_cluasted2436;size=1,contigs_cluasted2460;size=1,contigs_cluasted2469;size=2,contigs_cluasted2471;size=1,contigs_cluasted2477;size=1,contigs_cluasted2535;size=1,contigs_cluasted2536;size=1,contigs_cluasted2577;size=1,contigs_cluasted2676;size=1,contigs_cluasted2684;size=1,contigs_cluasted2739;size=1,contigs_cluasted2763;size=1,contigs_cluasted3082;size=1,contigs_cluasted3134;size=1,contigs_cluasted3745;size=1,contigs_cluasted4851;size=1,contigs_cluasted4947;size=1,contigs_cluasted5253;size=1"
522,VC_525_0,3,153.8049207362805,361.3300928150704,0.29857205720874297,0.001651846675255166,0.0,1.7320508075688772,3,3,1.0,1.1547005383792515,1,1,1,"contigs_cluasted2277;size=1,contigs_cluasted2568;size=1,contigs_cluasted3027;size=1"
523,VC_527_0,8,1232.1795690749577,1655.4294787674826,0.42671274007664434,1.1397619497073449e-18,0.0,3.0,28,28,1.0,1.982274245362832,1,1,1,"contigs_cluasted2449;size=1,contigs_cluasted2461;size=8,contigs_cluasted2467;size=4,contigs_cluasted2492;size=1,contigs_cluasted2505;size=1,contigs_cluasted2559;size=1,contigs_cluasted3617;size=1,contigs_cluasted5074;size=1"
524,VC_529_0,4,166.98529381231586,195.76436332124683,0.46033205139828065,2.909304418168085e-05,1.7320508075688772,3.872983346207417,6,6,1.0,3.047361664833939,1,1,1,"contigs_cluasted1644;size=1,contigs_cluasted2748;size=1,contigs_cluasted2863;size=1,contigs_cluasted2902;size=1"
525,VC_52_0,1,0,282.9207399776878,0.0,0.0,0,0,1,1,1,0,1,1,1,Pseudomonas~phage~phiPMW
526,VC_52_1,1,0,93.92162611267977,0.0,0.0,0,0,1,1,1,0,1,1,1,Pseudomonas~phage~phiPto-bp6g
527,VC_530_0,6,154.1719829041304,82.21109909465498,0.6522124240047035,5.725484634903282e-06,0.0,2.23606797749979,15,15,1.0,1.5620994294898274,1,1,1,"contigs_cluasted4884;size=5,contigs_cluasted5175;size=7,contigs_cluasted7116;size=1,contigs_cluasted8337;size=5,contigs_cluasted8349;size=2,contigs_cluasted8563;size=1"
528,VC_531_0,2,6.508345859380468,137.57359855418937,0.04517114122709954,0.14401489580043964,7.0,7.0,1,1,1.0,7.0,1,1,1,"contigs_cluasted1129;size=1,contigs_cluasted751;size=1"
529,VC_532_0,6,318.9425668316322,221.84711666532812,0.5897719142296193,5.187781103198377e-09,0.0,1.4142135623730951,15,15,1.0,0.7104569499661586,1,1,1,"contigs_cluasted100000583;size=1,contigs_cluasted6055;size=1,contigs_cluasted6732;size=1,contigs_cluasted6810;size=1,contigs_cluasted6844;size=1,contigs_cluasted7615;size=1"
530,VC_533_0,3,15.03456865072989,90.66556813423371,0.14223792994058487,0.02174106127360288,0.0,1.4142135623730951,3,3,1.0,0.9428090415820635,1,1,1,"contigs_cluasted1000001120;size=1,contigs_cluasted8958;size=1,contigs_cluasted9226;size=1"
531,VC_534_0,2,1.117111997937367,6.597975364507781,0.1447957677543809,0.2669147108720698,1.0,1.0,1,1,1.0,1.0,1,1,1,"contigs_cluasted8104;size=1,contigs_cluasted9175;size=1"
532,VC_535_0,4,13.204623991987841,6.167604912890106,0.6816264693559813,0.0054460311191826686,0.0,0.0,6,6,1.0,0.0,1,1,1,"contigs_cluasted1000001132;size=1,contigs_cluasted8604;size=1,contigs_cluasted8723;size=1,contigs_cluasted8946;size=1"
533,VC_536_0,18,2482.39028546837,332.517307906901,0.8818727447076906,1.204801122828804e-31,0.0,2.449489742783178,153,153,1.0,1.5364469246833234,1,1,1,"contigs_cluasted100000418;size=1,contigs_cluasted100000624;size=1,contigs_cluasted100000661;size=1,contigs_cluasted100000702;size=1,contigs_cluasted4637;size=2,contigs_cluasted5447;size=1,contigs_cluasted5452;size=5,contigs_cluasted5453;size=1,contigs_cluasted5463;size=1,contigs_cluasted5473;size=1,contigs_cluasted5475;size=5,contigs_cluasted5483;size=1,contigs_cluasted5704;size=1,contigs_cluasted6459;size=1,contigs_cluasted6877;size=1,contigs_cluasted7164;size=1,contigs_cluasted8486;size=1,contigs_cluasted8784;size=1"
534,VC_538_0,4,713.3461253139562,1388.6183077728494,0.33937116826776337,1.5513354478926778e-05,2.0,6.4031242374328485,6,6,1.0,4.714829451623205,1,1,1,"contigs_cluasted417;size=2,contigs_cluasted485;size=3,contigs_cluasted491;size=3,contigs_cluasted703;size=3"
535,VC_539_0,3,125.10083036294282,371.63923587945396,0.25184364794503356,0.02040128153927854,4.58257569495584,5.196152422706632,3,3,1.0,4.8230479591619675,1,1,1,"contigs_cluasted2082;size=1,contigs_cluasted2878;size=1,contigs_cluasted889;size=4"
536,VC_53_0,2,300.0,1650.122966265542,0.15383645297737086,0.04600157906332969,7.937253933193772,7.937253933193772,1,1,1.0,7.937253933193772,1,1,1,"Enterobacteria~phage~phi92,Escherichia~phage~phAPEC8"
537,VC_540_0,5,87.58238085008506,176.1263971020911,0.3321178063551916,6.110026921298905e-05,5.196152422706632,8.54400374531753,10,10,1.0,6.909725552182304,1,1,1,"contigs_cluasted1465;size=1,contigs_cluasted1892;size=1,contigs_cluasted2014;size=1,contigs_cluasted2388;size=1,contigs_cluasted542;size=1"
538,VC_542_0,2,47.74966076890728,210.86018932402865,0.18463976044125008,0.05113233250223462,7.14142842854285,7.14142842854285,1,1,1.0,7.14142842854285,1,1,1,"contigs_cluasted10000011;size=1,contigs_cluasted895;size=1"
539,VC_543_0,2,227.9468902855257,307.84968474403587,0.42543551211194125,0.05178093558826699,3.3166247903554,3.3166247903554,1,1,1.0,3.3166247903554,1,1,1,"contigs_cluasted223;size=1,contigs_cluasted225;size=4"
540,VC_545_0,4,237.0332133392427,354.1588240677833,0.40094114660081126,8.868750618113938e-05,5.196152422706632,8.18535277187245,6,6,1.0,7.016501804327163,1,1,1,"contigs_cluasted1913;size=1,contigs_cluasted315;size=3,contigs_cluasted667;size=2,contigs_cluasted757;size=1"
541,VC_546_0,5,380.23400660502125,132.8242419061846,0.7411127444269447,0.0005493850622874964,4.0,6.928203230275509,10,10,1.0,5.57634247013967,1,1,1,"contigs_cluasted1389;size=1,contigs_cluasted1928;size=1,contigs_cluasted506;size=2,contigs_cluasted550;size=1,contigs_cluasted926;size=2"
542,VC_547_0,2,109.28073008887972,385.40602313966315,0.22090894768389432,0.04890810125740732,3.3166247903554,3.3166247903554,1,1,1.0,3.3166247903554,1,1,1,"contigs_cluasted713;size=1,contigs_cluasted881;size=1"
543,VC_548_0,2,42.4328615428649,66.53721721815667,0.38939920045320797,0.07736446174268927,5.196152422706632,5.196152422706632,1,1,1.0,5.196152422706632,1,1,1,"contigs_cluasted2063;size=1,contigs_cluasted664;size=1"
544,VC_54_0,23,31052.474890384525,6216.627628797111,0.8331962078883562,6.992760852935713e-100,2.0,7.3484692283495345,253,253,1.0,5.301445403830042,5,1,1,"Enterobacter~phage~phiEap-2,Escherichia~phage~K1-dep(1),Escherichia~phage~K1-dep(4),Escherichia~phage~K1-ind(2),Escherichia~phage~K1ind1,Escherichia~phage~VB_EcoS-Golestan,Salmonella~phage~BPS11Q3,Salmonella~phage~Ent1,Salmonella~phage~FSL~SP-031,Salmonella~phage~FSL~SP-101,Salmonella~phage~Jersey,Salmonella~phage~LSPA1,Salmonella~phage~MA12,Salmonella~phage~SE2,Salmonella~phage~SETP13,Salmonella~phage~SETP3,Salmonella~phage~SETP7,Salmonella~phage~SS3e,Salmonella~phage~f18SE,Salmonella~phage~vB_SenS-Ent2,Salmonella~phage~vB_SenS-Ent3,Salmonella~phage~vB_SenS_AG11,Salmonella~phage~wksl3"
545,VC_550_0,2,4.950778487419867,124.99763788935718,0.038098028629032346,0.3638617733347751,6.782329983125268,6.782329983125268,1,1,1.0,6.782329983125268,1,1,1,"contigs_cluasted1645;size=1,contigs_cluasted1661;size=1"
546,VC_551_0,3,136.7960256405819,8.526333911740657,0.9413281346517719,0.04042779918502612,4.795831523312719,5.5677643628300215,3,3,1.0,5.087525123903032,1,1,1,"contigs_cluasted1450;size=1,contigs_cluasted149;size=1,contigs_cluasted616;size=1"
547,VC_552_0,1,0,82.16956952845842,0.0,0.0,0,0,1,1,1,0,1,1,1,contigs_cluasted3259;size=1
548,VC_553_0,2,66.79797208084909,354.26896659626567,0.15863979321366653,0.044437173295799465,1.0,1.0,1,1,1.0,1.0,1,1,1,"contigs_cluasted1522;size=1,contigs_cluasted1611;size=2"
549,VC_554_0,2,142.6153062641919,1675.1890655994039,0.07845470528711736,0.0451238258484005,8.12403840463596,8.12403840463596,1,1,1.0,8.12403840463596,1,1,1,"contigs_cluasted210;size=1,contigs_cluasted289;size=1"
550,VC_554_1,2,90.63637791655736,1010.2769599634568,0.08232834937860986,0.046500572644554004,7.874007874011811,7.874007874011811,1,1,1.0,7.874007874011811,1,1,1,"contigs_cluasted1000008;size=1,contigs_cluasted729;size=1"
551,VC_554_2,2,83.87420559266266,1066.6907831711571,0.07289827729138365,0.04657855680870683,7.810249675906654,7.810249675906654,1,1,1.0,7.810249675906654,1,1,1,"contigs_cluasted214;size=1,contigs_cluasted849;size=1"
552,VC_554_3,8,942.9796458209509,2657.811866242939,0.26188121213395577,3.633814967490781e-08,5.656854249492381,9.0,28,27,0.9642857142857143,7.670296602812996,1,1,1,"contigs_cluasted1037;size=1,contigs_cluasted1299;size=1,contigs_cluasted405;size=1,contigs_cluasted567;size=1,contigs_cluasted586;size=1,contigs_cluasted736;size=1,contigs_cluasted832;size=1,contigs_cluasted890;size=1"
553,VC_554_4,1,0,506.3567260411655,0.0,0.0,0,0,1,1,1,0,1,1,1,contigs_cluasted203;size=1
554,VC_554_5,1,0,896.7546361850239,0.0,0.0,0,0,1,1,1,0,1,1,1,contigs_cluasted199;size=1
555,VC_555_0,1,0,276.53808102600647,0.0,0.0,0,0,1,1,1,0,1,1,1,contigs_cluasted1015;size=1
556,VC_556_0,1,0,1369.4546318030991,0.0,0.0,0,0,1,1,1,0,1,1,1,contigs_cluasted134;size=1
557,VC_556_1,1,0,920.537373200661,0.0,0.0,0,0,1,1,1,0,1,1,1,contigs_cluasted247;size=1
558,VC_556_2,2,213.41489639744066,2465.484075457425,0.07966515297501961,0.0446167627843621,8.94427190999916,8.94427190999916,1,1,1.0,8.94427190999916,1,1,1,"contigs_cluasted112;size=1,contigs_cluasted123;size=1"
559,VC_556_3,3,235.42433463751155,1827.9931266599363,0.11409437937463224,0.008303007032576644,6.48074069840786,7.54983443527075,3,3,1.0,6.962076578026552,1,1,1,"contigs_cluasted1096;size=1,contigs_cluasted355;size=1,contigs_cluasted598;size=1"
560,VC_556_4,1,0,1131.878889254795,0.0,0.0,0,0,1,1,1,0,1,1,1,contigs_cluasted248;size=1
561,VC_556_5,1,0,999.2486912673676,0.0,0.0,0,0,1,1,1,0,1,1,1,contigs_cluasted139;size=1
562,VC_557_0,2,33.04086248950065,328.14364781857324,0.0914791790526075,0.09926706751278797,7.0710678118654755,7.0710678118654755,1,1,1.0,7.0710678118654755,1,1,1,"contigs_cluasted1074;size=1,contigs_cluasted605;size=1"
563,VC_558_0,7,847.7164613535734,105.50052638868715,0.8893216048965198,0.001464925441714547,1.4142135623730951,6.48074069840786,21,21,1.0,4.886986297329649,1,1,1,"contigs_cluasted100000133;size=1,contigs_cluasted1349;size=2,contigs_cluasted1652;size=5,contigs_cluasted2649;size=1,contigs_cluasted3575;size=1,contigs_cluasted802;size=12,contigs_cluasted885;size=1"
564,VC_559_0,10,652.0129308179653,480.4403662435009,0.5757526005794974,2.4626455862669047e-18,1.0,3.1622776601683795,45,45,1.0,2.0536610772807333,1,1,1,"contigs_cluasted100000675;size=1,contigs_cluasted6165;size=1,contigs_cluasted6181;size=1,contigs_cluasted6364;size=1,contigs_cluasted6383;size=1,contigs_cluasted6423;size=1,contigs_cluasted6438;size=1,contigs_cluasted6478;size=1,contigs_cluasted7774;size=2,contigs_cluasted8302;size=2"
565,VC_55_0,4,132.558488707165,364.313835659344,0.26678581640901694,3.475114800833467e-05,1.7320508075688772,5.0,6,6,1.0,3.8558719476456376,1,1,1,"contigs_cluasted1632;size=1,contigs_cluasted1714;size=2,contigs_cluasted1763;size=1,contigs_cluasted2169;size=1"
566,VC_560_0,3,36.70047964734387,7.250344015978236,0.8350350821291024,0.04042779918502612,3.4641016151377544,3.4641016151377544,3,3,1.0,3.464101615137755,1,1,1,"contigs_cluasted100000145;size=1,contigs_cluasted100000181;size=1,contigs_cluasted1754;size=1"
567,VC_561_0,3,20.62129792187041,0,1.0,0.0,1.0,1.4142135623730951,3,3,1.0,1.1380711874576983,1,1,1,"contigs_cluasted1000001488;size=1,contigs_cluasted100000750;size=3,contigs_cluasted100000933;size=1"
568,VC_562_0,3,251.92680323625973,17.33220608376814,0.9356299864300253,0.018444212853524936,2.6457513110645907,4.58257569495584,3,3,1.0,3.742775668673477,1,1,1,"contigs_cluasted1374;size=1,contigs_cluasted1721;size=4,contigs_cluasted836;size=1"
569,VC_563_0,2,178.24654038758968,237.45559737362876,0.4287842765195869,0.06444253661644471,4.58257569495584,4.58257569495584,1,1,1.0,4.58257569495584,1,1,1,"contigs_cluasted163;size=1,contigs_cluasted82;size=1"
570,VC_565_0,2,5.043823971858112,84.53560281890893,0.05630560668398895,0.2591901387925948,1.0,1.0,1,1,1.0,1.0,1,1,1,"contigs_cluasted7426;size=2,contigs_cluasted8379;size=1"
571,VC_566_0,5,308.6580477034187,2413.1505773076665,0.1134018185066783,0.00031058802655311094,4.58257569495584,8.12403840463596,10,10,1.0,6.702631866869875,1,1,1,"contigs_cluasted10000019;size=1,contigs_cluasted1239;size=1,contigs_cluasted1361;size=1,contigs_cluasted1429;size=1,contigs_cluasted558;size=1"
572,VC_567_0,23,11438.55305746577,9645.32937154537,0.5425259363866721,1.1989561055111127e-97,4.242640687119285,10.63014581273465,253,210,0.8300395256916996,7.692123640798573,1,1,1,"contigs_cluasted10000015;size=1,contigs_cluasted1060;size=1,contigs_cluasted1092;size=2,contigs_cluasted1143;size=1,contigs_cluasted1154;size=1,contigs_cluasted1205;size=1,contigs_cluasted1214;size=2,contigs_cluasted1344;size=1,contigs_cluasted1636;size=1,contigs_cluasted1723;size=1,contigs_cluasted1993;size=1,contigs_cluasted269;size=1,contigs_cluasted323;size=1,contigs_cluasted327;size=1,contigs_cluasted333;size=2,contigs_cluasted348;size=1,contigs_cluasted353;size=1,contigs_cluasted364;size=2,contigs_cluasted407;size=1,contigs_cluasted441;size=1,contigs_cluasted643;size=3,contigs_cluasted897;size=1,contigs_cluasted977;size=1"
573,VC_568_0,6,651.3852255192517,2424.3678963184097,0.21178072482295665,1.1246336256058118e-06,4.242640687119285,7.937253933193772,15,15,1.0,6.592279083853398,1,1,1,"contigs_cluasted1043;size=1,contigs_cluasted1470;size=1,contigs_cluasted1507;size=1,contigs_cluasted1725;size=1,contigs_cluasted1728;size=1,contigs_cluasted900;size=1"
574,VC_56_0,6,533.3136728229531,105.21565349262879,0.8352218932531412,1.6757436972786224e-08,1.7320508075688772,4.0,15,15,1.0,3.052802609232527,1,2,2,"Actinomyces~virus~Av1,contigs_cluasted1769;size=2,contigs_cluasted2208;size=1,contigs_cluasted2450;size=1,contigs_cluasted3116;size=1,contigs_cluasted3610;size=1"
575,VC_570_0,4,10.870176239234945,0,1.0,0.0,0.0,0.0,6,6,1.0,0.0,1,1,1,"contigs_cluasted1000001666;size=1,contigs_cluasted8447;size=1,contigs_cluasted8744;size=1,contigs_cluasted9134;size=1"
576,VC_571_0,5,342.5726213855127,2058.9733179427267,0.14264670759591513,0.0001343592628708965,5.0990195135927845,9.643650760992955,10,8,0.8,7.60687469061075,1,1,1,"contigs_cluasted1000009;size=1,contigs_cluasted1514;size=2,contigs_cluasted2164;size=1,contigs_cluasted739;size=1,contigs_cluasted769;size=2"
577,VC_571_1,1,0,633.5974469155311,0.0,0.0,0,0,1,1,1,0,1,1,1,contigs_cluasted456;size=1
578,VC_573_0,2,58.861120309803034,81.94632399013962,0.41802562785259645,0.05423624689917692,5.830951894845301,5.830951894845301,1,1,1.0,5.830951894845301,1,1,1,"contigs_cluasted1406;size=1,contigs_cluasted202;size=1"
579,VC_574_0,3,262.5984537131752,421.83747590819,0.3836713450424009,0.0018939942420374675,7.211102550927978,8.426149773176359,3,3,1.0,7.940868365325596,1,1,1,"contigs_cluasted242;size=1,contigs_cluasted564;size=1,contigs_cluasted734;size=1"
580,VC_575_0,1,0,74.39888221926785,0.0,0.0,0,0,1,1,1,0,1,1,1,contigs_cluasted1955;size=1
581,VC_577_0,1,0,240.874707623742,0.0,0.0,0,0,1,1,1,0,1,1,1,contigs_cluasted1927;size=1
582,VC_578_0,10,2051.234628377277,1986.017719380397,0.5080768928195809,6.671938769054003e-19,1.0,7.681145747868608,45,45,1.0,5.8409320316452815,1,1,1,"contigs_cluasted10000017;size=1,contigs_cluasted10000038;size=1,contigs_cluasted1332;size=9,contigs_cluasted1431;size=6,contigs_cluasted1458;size=5,contigs_cluasted1616;size=1,contigs_cluasted329;size=1,contigs_cluasted334;size=7,contigs_cluasted382;size=9,contigs_cluasted415;size=1"
583,VC_579_0,2,72.89824418342046,398.88383858087457,0.15451677129468444,0.049877770317187674,4.0,4.0,1,1,1.0,4.0,1,1,1,"contigs_cluasted1070;size=1,contigs_cluasted619;size=2"
584,VC_580_0,1,0,205.5722452020354,0.0,0.0,0,0,1,1,1,0,1,1,1,contigs_cluasted1402;size=1
585,VC_581_0,1,0,492.64905692278893,0.0,0.0,0,0,1,1,1,0,1,1,1,contigs_cluasted1000001;size=1
586,VC_581_1,1,0,442.48626311339063,0.0,0.0,0,0,1,1,1,0,1,1,1,contigs_cluasted24;size=1
587,VC_581_2,1,0,503.92190836113,0.0,0.0,0,0,1,1,1,0,1,1,1,contigs_cluasted115;size=1
